pitcher_name,pitcher_id,game_date,season,team,opponent,strikeouts,innings_pitched,batters_faced,hits,walks,is_home,park_k_factor,days_rest,game_id
Drew Smyly,10066,2023-05-29,2023,NYM,NYY,8,6.0,33,6,2,0,0.99,2,2023_10066_9
Drew Smyly,10066,2023-06-04,2023,NYM,MIN,2,5.0,21,9,2,0,1.0,6,2023_10066_10
Drew Smyly,10066,2023-06-10,2023,NYM,LAD,4,6.0,24,9,2,1,1.06,6,2023_10066_11
Drew Smyly,10066,2023-07-02,2023,NYM,COL,3,5.3,23,6,3,0,0.92,22,2023_10066_12
Drew Smyly,10066,2023-07-14,2023,NYM,TEX,9,4.3,18,5,0,0,0.99,12,2023_10066_13
Drew Smyly,10066,2023-07-25,2023,NYM,KCR,5,4.7,18,3,1,1,1.06,11,2023_10066_14
Drew Smyly,10066,2023-08-11,2023,NYM,KCR,1,5.3,19,6,1,0,0.96,17,2023_10066_15
Drew Smyly,10066,2023-08-16,2023,NYM,TOR,3,3.7,15,5,0,0,1.0,5,2023_10066_16
Drew Smyly,10066,2023-08-28,2023,NYM,CIN,2,5.3,20,5,1,1,1.06,12,2023_10066_17
Drew Smyly,10066,2023-08-31,2023,NYM,SFG,5,4.7,20,5,1,0,1.03,3,2023_10066_18
Drew Smyly,10066,2023-09-12,2023,NYM,CIN,4,3.7,13,3,0,0,1.0,12,2023_10066_19
Drew Smyly,10066,2023-09-22,2023,NYM,OAK,6,5.7,26,6,1,0,1.0,10,2023_10066_20
Drew Smyly,10066,2023-09-23,2023,NYM,COL,1,3.7,16,3,0,0,0.92,1,2023_10066_21
Drew Smyly,10066,2023-09-25,2023,NYM,TEX,4,4.3,16,2,1,1,1.06,2,2023_10066_22
Michael Wacha,10067,2023-03-29,2023,COL,MIL,1,6.3,28,7,2,1,0.92,5,2023_10067_0
Michael Wacha,10067,2023-04-17,2023,COL,CLE,2,5.0,23,6,2,1,0.92,19,2023_10067_1
Michael Wacha,10067,2023-04-22,2023,COL,BOS,5,5.7,23,7,1,0,0.98,5,2023_10067_2
Michael Wacha,10067,2023-04-29,2023,COL,CIN,3,3.0,11,3,1,1,0.92,7,2023_10067_3
Michael Wacha,10067,2023-05-29,2023,COL,DET,5,4.7,19,8,1,1,0.92,30,2023_10067_4
Michael Wacha,10067,2023-06-10,2023,COL,CHW,4,4.7,20,6,2,0,0.99,12,2023_10067_5
Michael Wacha,10067,2023-06-18,2023,COL,PHI,3,4.3,18,2,0,1,0.92,8,2023_10067_6
Michael Wacha,10067,2023-06-28,2023,COL,BOS,5,5.3,25,8,1,0,0.98,10,2023_10067_7
Michael Wacha,10067,2023-07-04,2023,COL,MIA,0,7.7,33,7,4,1,0.92,6,2023_10067_8
Michael Wacha,10067,2023-07-13,2023,COL,KCR,4,5.0,17,2,1,1,0.92,9,2023_10067_9
Michael Wacha,10067,2023-07-17,2023,COL,LAD,3,5.0,23,6,2,0,1.03,4,2023_10067_10
Michael Wacha,10067,2023-07-28,2023,COL,PIT,2,3.3,16,3,1,0,1.0,11,2023_10067_11
Michael Wacha,10067,2023-08-14,2023,COL,OAK,5,5.0,22,3,1,0,1.0,17,2023_10067_12
Michael Wacha,10067,2023-08-26,2023,COL,CLE,3,7.0,28,6,3,1,0.92,12,2023_10067_13
Michael Wacha,10067,2023-08-30,2023,COL,MIA,0,3.3,14,3,1,0,0.98,4,2023_10067_14
Michael Wacha,10067,2023-09-16,2023,COL,PHI,4,5.3,19,6,3,0,1.01,17,2023_10067_15
Wade Miley,10068,2023-03-28,2023,PHI,CIN,5,6.7,25,5,3,1,1.01,5,2023_10068_0
Wade Miley,10068,2023-03-31,2023,PHI,CHW,6,7.3,30,7,2,0,0.99,3,2023_10068_1
Wade Miley,10068,2023-04-22,2023,PHI,CLE,11,7.7,32,6,2,0,1.04,22,2023_10068_2
Wade Miley,10068,2023-04-28,2023,PHI,PIT,3,8.0,36,8,2,0,1.0,6,2023_10068_3
Wade Miley,10068,2023-05-01,2023,PHI,BOS,12,8.7,38,9,3,0,0.98,3,2023_10068_4
Wade Miley,10068,2023-05-03,2023,PHI,NYM,4,6.0,25,7,2,0,1.06,2,2023_10068_5
Wade Miley,10068,2023-05-08,2023,PHI,WSN,8,6.0,24,5,3,0,1.01,5,2023_10068_6
Wade Miley,10068,2023-05-09,2023,PHI,CIN,2,5.3,21,6,2,0,1.0,1,2023_10068_7
Wade Miley,10068,2023-05-12,2023,PHI,TBR,7,5.3,18,4,3,0,1.05,3,2023_10068_8
Wade Miley,10068,2023-06-02,2023,PHI,TEX,9,6.3,29,7,3,1,1.01,21,2023_10068_9
Wade Miley,10068,2023-06-08,2023,PHI,CLE,5,6.3,27,7,2,1,1.01,6,2023_10068_10
Wade Miley,10068,2023-06-11,2023,PHI,CLE,6,9.0,40,11,2,0,1.04,3,2023_10068_11
Wade Miley,10068,2023-06-29,2023,PHI,BAL,7,9.0,42,11,2,1,1.01,18,2023_10068_12
Wade Miley,10068,2023-07-01,2023,PHI,WSN,11,8.3,38,10,2,0,1.01,2,2023_10068_13
Wade Miley,10068,2023-07-12,2023,PHI,MIL,3,8.7,38,7,3,0,1.05,11,2023_10068_14
Wade Miley,10068,2023-07-15,2023,PHI,CHW,8,6.7,29,6,3,0,0.99,3,2023_10068_15
Wade Miley,10068,2023-07-21,2023,PHI,CLE,10,6.7,28,8,1,0,1.04,6,2023_10068_16
Wade Miley,10068,2023-07-25,2023,PHI,SFG,15,7.7,32,10,2,0,1.03,4,2023_10068_17
Wade Miley,10068,2023-07-31,2023,PHI,KCR,9,7.0,31,6,1,1,1.01,6,2023_10068_18
Wade Miley,10068,2023-08-01,2023,PHI,HOU,4,7.7,32,6,3,0,1.02,1,2023_10068_19
Wade Miley,10068,2023-08-04,2023,PHI,CHW,9,7.0,30,8,3,0,0.99,3,2023_10068_20
Wade Miley,10068,2023-08-12,2023,PHI,MIL,13,7.0,26,7,2,0,1.05,8,2023_10068_21
Wade Miley,10068,2023-08-16,2023,PHI,BAL,6,6.0,25,8,2,1,1.01,4,2023_10068_22
Wade Miley,10068,2023-08-24,2023,PHI,TOR,19,8.0,35,8,2,0,1.0,8,2023_10068_23
Wade Miley,10068,2023-08-26,2023,PHI,TEX,11,8.3,33,11,3,1,1.01,2,2023_10068_24
Wade Miley,10068,2023-09-01,2023,PHI,PIT,8,7.0,27,5,3,1,1.01,6,2023_10068_25
Wade Miley,10068,2023-09-02,2023,PHI,CHC,11,6.3,29,7,2,0,0.97,1,2023_10068_26
Wade Miley,10068,2023-09-05,2023,PHI,CLE,14,8.3,37,8,3,0,1.04,3,2023_10068_27
Wade Miley,10068,2023-09-11,2023,PHI,HOU,8,5.7,21,4,3,0,1.02,6,2023_10068_28
Wade Miley,10068,2023-09-15,2023,PHI,LAD,10,5.3,29,5,2,0,1.03,4,2023_10068_29
Wade Miley,10068,2023-09-16,2023,PHI,TBR,10,9.0,41,6,3,1,1.01,1,2023_10068_30
Wade Miley,10068,2023-09-18,2023,PHI,NYM,11,7.7,30,8,2,0,1.06,2,2023_10068_31
Wade Miley,10068,2023-09-27,2023,PHI,NYM,10,7.0,30,5,3,0,1.06,9,2023_10068_32
Wade Miley,10068,2023-09-30,2023,PHI,TBR,15,7.0,29,7,3,0,1.05,3,2023_10068_33
Luke Weaver,10069,2023-03-30,2023,DET,HOU,7,4.7,17,5,1,0,1.02,5,2023_10069_0
Luke Weaver,10069,2023-04-03,2023,DET,STL,1,7.7,35,10,4,1,1.0,4,2023_10069_1
Luke Weaver,10069,2023-04-04,2023,DET,SFG,0,8.7,34,10,3,0,1.03,1,2023_10069_2
Luke Weaver,10069,2023-04-06,2023,DET,CLE,4,6.0,26,6,3,1,1.0,2,2023_10069_3
Luke Weaver,10069,2023-04-10,2023,DET,MIL,4,5.3,23,7,2,1,1.0,4,2023_10069_4
Luke Weaver,10069,2023-04-14,2023,DET,SDP,7,7.0,28,7,1,1,1.0,4,2023_10069_5
Luke Weaver,10069,2023-04-15,2023,DET,MIL,2,5.3,22,6,0,0,1.05,1,2023_10069_6
Luke Weaver,10069,2023-04-17,2023,DET,TBR,10,6.7,28,7,3,1,1.0,2,2023_10069_7
Luke Weaver,10069,2023-04-24,2023,DET,MIL,6,7.3,33,9,3,1,1.0,7,2023_10069_8
Luke Weaver,10069,2023-04-27,2023,DET,MIA,2,5.3,19,5,1,1,1.0,3,2023_10069_9
Luke Weaver,10069,2023-05-16,2023,DET,PHI,3,4.0,17,3,1,0,1.01,19,2023_10069_10
Luke Weaver,10069,2023-06-02,2023,DET,CHW,15,9.0,37,11,3,0,0.99,17,2023_10069_11
Luke Weaver,10069,2023-06-07,2023,DET,CHW,9,7.3,33,7,2,1,1.0,5,2023_10069_12
Luke Weaver,10069,2023-06-13,2023,DET,TBR,4,5.7,20,8,1,1,1.0,6,2023_10069_13
Luke Weaver,10069,2023-06-20,2023,DET,MIL,5,3.7,15,6,2,0,1.05,7,2023_10069_14
Luke Weaver,10069,2023-06-26,2023,DET,STL,5,4.7,18,5,1,0,1.0,6,2023_10069_15
Luke Weaver,10069,2023-07-07,2023,DET,BAL,9,6.7,27,7,2,0,1.0,11,2023_10069_16
Luke Weaver,10069,2023-08-13,2023,DET,CHW,3,7.0,32,10,3,1,1.0,30,2023_10069_17
Luke Weaver,10069,2023-08-19,2023,DET,WSN,6,7.3,32,8,3,1,1.0,6,2023_10069_18
Luke Weaver,10069,2023-08-23,2023,DET,COL,8,7.7,33,8,2,0,0.92,4,2023_10069_19
Luke Weaver,10069,2023-08-24,2023,DET,MIN,5,6.7,29,7,1,1,1.0,1,2023_10069_20
Luke Weaver,10069,2023-08-27,2023,DET,LAA,9,5.7,25,6,2,0,0.99,3,2023_10069_21
Luke Weaver,10069,2023-08-30,2023,DET,BAL,8,7.0,27,4,2,0,1.0,3,2023_10069_22
Luke Weaver,10069,2023-08-31,2023,DET,SEA,4,6.0,30,7,2,1,1.0,1,2023_10069_23
Luke Weaver,10069,2023-09-04,2023,DET,TEX,2,5.7,27,5,1,1,1.0,4,2023_10069_24
Luke Weaver,10069,2023-09-05,2023,DET,SEA,4,6.3,24,5,3,0,1.04,1,2023_10069_25
Luke Weaver,10069,2023-09-10,2023,DET,CHW,5,5.3,20,4,2,1,1.0,5,2023_10069_26
Luke Weaver,10069,2023-09-13,2023,DET,OAK,1,3.7,18,5,1,0,1.0,3,2023_10069_27
Luke Weaver,10069,2023-09-14,2023,DET,MIN,5,8.0,35,10,3,1,1.0,1,2023_10069_28
Luke Weaver,10069,2023-09-16,2023,DET,KCR,4,6.3,23,8,2,0,0.96,2,2023_10069_29
Luke Weaver,10069,2023-09-22,2023,DET,LAD,5,6.3,27,6,3,0,1.03,6,2023_10069_30
Dane Dunning,10070,2023-04-01,2023,NYY,ATL,8,5.3,23,3,1,0,1.02,5,2023_10070_0
Dane Dunning,10070,2023-04-06,2023,NYY,HOU,2,4.3,15,6,1,0,1.02,5,2023_10070_1
Dane Dunning,10070,2023-04-08,2023,NYY,MIA,6,5.7,28,7,2,1,0.99,2,2023_10070_2
Dane Dunning,10070,2023-04-28,2023,NYY,TOR,3,6.7,23,7,2,0,1.0,20,2023_10070_3
Dane Dunning,10070,2023-05-15,2023,NYY,SEA,1,3.3,17,3,1,1,0.99,17,2023_10070_4
Dane Dunning,10070,2023-05-17,2023,NYY,KCR,2,5.7,22,4,1,1,0.99,2,2023_10070_5
Dane Dunning,10070,2023-05-25,2023,NYY,TBR,2,3.7,14,3,1,1,0.99,8,2023_10070_6
Dane Dunning,10070,2023-06-08,2023,NYY,CIN,4,6.0,26,6,2,1,0.99,14,2023_10070_7
Dane Dunning,10070,2023-07-06,2023,NYY,MIN,2,4.3,15,5,1,1,0.99,28,2023_10070_8
Dane Dunning,10070,2023-07-24,2023,NYY,SFG,3,5.0,25,3,3,1,0.99,18,2023_10070_9
Dane Dunning,10070,2023-07-29,2023,NYY,SDP,5,5.3,21,3,2,0,1.08,5,2023_10070_10
Dane Dunning,10070,2023-08-26,2023,NYY,ATL,4,4.0,22,4,0,0,1.02,28,2023_10070_11
Dane Dunning,10070,2023-08-27,2023,NYY,MIN,3,5.0,21,3,1,1,0.99,1,2023_10070_12
Dane Dunning,10070,2023-09-03,2023,NYY,STL,2,4.0,16,2,2,0,1.0,7,2023_10070_13
Dane Dunning,10070,2023-09-09,2023,NYY,KCR,5,6.0,28,7,2,1,0.99,6,2023_10070_14
Dane Dunning,10070,2023-09-10,2023,NYY,CHW,1,5.3,19,4,2,0,0.99,1,2023_10070_15
Dane Dunning,10070,2023-09-13,2023,NYY,STL,3,6.7,26,8,3,0,1.0,3,2023_10070_16
Kutter Crawford,10071,2023-04-01,2023,STL,SFG,9,4.7,23,5,0,1,1.0,5,2023_10071_0
Kutter Crawford,10071,2023-04-07,2023,STL,BAL,4,5.0,22,5,2,0,1.0,6,2023_10071_1
Kutter Crawford,10071,2023-04-24,2023,STL,CIN,7,8.0,37,6,3,0,1.0,17,2023_10071_2
Kutter Crawford,10071,2023-04-25,2023,STL,PIT,2,8.0,35,9,4,1,1.0,1,2023_10071_3
Kutter Crawford,10071,2023-05-02,2023,STL,NYY,6,5.3,21,5,1,1,1.0,7,2023_10071_4
Kutter Crawford,10071,2023-05-04,2023,STL,BOS,6,7.7,35,8,2,1,1.0,2,2023_10071_5
Kutter Crawford,10071,2023-05-19,2023,STL,NYM,0,4.7,21,4,2,0,1.06,15,2023_10071_6
Kutter Crawford,10071,2023-05-21,2023,STL,TBR,14,7.3,33,7,3,1,1.0,2,2023_10071_7
Kutter Crawford,10071,2023-05-22,2023,STL,TBR,7,6.0,35,4,2,1,1.0,1,2023_10071_8
Kutter Crawford,10071,2023-05-30,2023,STL,KCR,1,4.7,18,4,2,1,1.0,8,2023_10071_9
Kutter Crawford,10071,2023-05-31,2023,STL,ATL,4,6.0,27,5,3,0,1.02,1,2023_10071_10
Kutter Crawford,10071,2023-06-04,2023,STL,SFG,8,4.7,19,6,3,0,1.03,4,2023_10071_11
Kutter Crawford,10071,2023-06-05,2023,STL,CLE,1,5.0,24,7,1,1,1.0,1,2023_10071_12
Kutter Crawford,10071,2023-06-06,2023,STL,TBR,7,5.7,21,6,2,0,1.05,1,2023_10071_13
Kutter Crawford,10071,2023-07-09,2023,STL,TEX,4,4.7,20,4,1,1,1.0,30,2023_10071_14
Kutter Crawford,10071,2023-07-17,2023,STL,CIN,8,6.0,23,4,2,0,1.0,8,2023_10071_15
Kutter Crawford,10071,2023-07-20,2023,STL,PHI,5,4.7,21,5,2,0,1.01,3,2023_10071_16
Kutter Crawford,10071,2023-07-21,2023,STL,SDP,6,5.3,21,6,2,1,1.0,1,2023_10071_17
Kutter Crawford,10071,2023-07-24,2023,STL,PIT,4,7.7,30,8,3,1,1.0,3,2023_10071_18
Kutter Crawford,10071,2023-08-02,2023,STL,CIN,9,7.0,31,6,2,0,1.0,9,2023_10071_19
Kutter Crawford,10071,2023-08-16,2023,STL,PIT,2,8.3,38,8,2,0,1.0,14,2023_10071_20
Kutter Crawford,10071,2023-08-19,2023,STL,CIN,8,5.3,22,7,2,0,1.0,3,2023_10071_21
Kutter Crawford,10071,2023-08-21,2023,STL,PHI,2,3.3,15,0,1,0,1.01,2,2023_10071_22
Kutter Crawford,10071,2023-09-04,2023,STL,CHC,4,4.0,22,4,1,1,1.0,14,2023_10071_23
Kutter Crawford,10071,2023-09-05,2023,STL,LAD,4,5.0,19,4,0,1,1.0,1,2023_10071_24
Kutter Crawford,10071,2023-09-08,2023,STL,SEA,5,7.0,30,8,2,1,1.0,3,2023_10071_25
Kutter Crawford,10071,2023-09-18,2023,STL,SDP,10,5.3,27,7,1,1,1.0,10,2023_10071_26
Kutter Crawford,10071,2023-09-19,2023,STL,PHI,2,3.0,10,2,0,0,1.01,1,2023_10071_27
Andrew Heaney,10072,2023-04-20,2023,WSN,OAK,4,5.7,21,4,1,1,1.01,5,2023_10072_0
Andrew Heaney,10072,2023-04-27,2023,WSN,KCR,8,5.0,19,5,1,0,0.96,7,2023_10072_1
Andrew Heaney,10072,2023-04-29,2023,WSN,NYM,1,3.0,10,5,0,1,1.01,2,2023_10072_2
Andrew Heaney,10072,2023-05-02,2023,WSN,DET,7,7.3,30,7,2,1,1.01,3,2023_10072_3
Andrew Heaney,10072,2023-05-12,2023,WSN,CHC,2,3.0,11,4,1,0,0.97,10,2023_10072_4
Andrew Heaney,10072,2023-05-16,2023,WSN,KCR,4,3.3,16,1,0,1,1.01,4,2023_10072_5
Andrew Heaney,10072,2023-05-28,2023,WSN,TEX,2,7.0,31,8,2,1,1.01,12,2023_10072_6
Andrew Heaney,10072,2023-06-20,2023,WSN,CIN,0,3.3,12,1,0,1,1.01,23,2023_10072_7
Andrew Heaney,10072,2023-06-22,2023,WSN,CLE,3,4.3,22,6,1,0,1.04,2,2023_10072_8
Andrew Heaney,10072,2023-06-27,2023,WSN,PIT,7,5.0,17,2,1,0,1.0,5,2023_10072_9
Andrew Heaney,10072,2023-06-30,2023,WSN,ARI,4,5.0,22,3,1,0,1.03,3,2023_10072_10
Andrew Heaney,10072,2023-07-07,2023,WSN,BOS,3,3.3,12,4,0,1,1.01,7,2023_10072_11
Andrew Heaney,10072,2023-07-14,2023,WSN,TOR,0,6.3,26,8,4,0,1.0,7,2023_10072_12
Andrew Heaney,10072,2023-07-15,2023,WSN,SFG,5,5.0,22,4,2,0,1.03,1,2023_10072_13
Andrew Heaney,10072,2023-08-04,2023,WSN,KCR,6,5.0,17,6,0,1,1.01,20,2023_10072_14
Andrew Heaney,10072,2023-08-17,2023,WSN,TBR,2,4.0,20,5,1,0,1.05,13,2023_10072_15
Andrew Heaney,10072,2023-08-25,2023,WSN,CIN,8,5.3,19,7,2,0,1.0,8,2023_10072_16
Andrew Heaney,10072,2023-09-14,2023,WSN,OAK,6,7.3,28,5,3,1,1.01,20,2023_10072_17
Andrew Heaney,10072,2023-09-17,2023,WSN,HOU,6,5.7,25,6,2,1,1.01,3,2023_10072_18
Andrew Heaney,10072,2023-09-28,2023,WSN,BAL,1,3.0,12,3,0,1,1.01,11,2023_10072_19
Rich Hill,10073,2023-04-02,2023,CHW,MIA,1,5.3,18,5,2,1,0.99,5,2023_10073_0
Rich Hill,10073,2023-04-03,2023,CHW,HOU,1,3.3,17,3,1,1,0.99,1,2023_10073_1
Rich Hill,10073,2023-04-12,2023,CHW,PHI,6,4.7,23,2,1,1,0.99,9,2023_10073_2
Rich Hill,10073,2023-04-23,2023,CHW,TEX,3,4.3,17,5,1,1,0.99,11,2023_10073_3
Rich Hill,10073,2023-05-02,2023,CHW,MIA,2,6.7,27,9,3,1,0.99,9,2023_10073_4
Rich Hill,10073,2023-05-12,2023,CHW,COL,3,3.7,20,3,2,1,0.99,10,2023_10073_5
Rich Hill,10073,2023-05-21,2023,CHW,SEA,2,3.7,14,3,2,0,1.04,9,2023_10073_6
Rich Hill,10073,2023-05-26,2023,CHW,CIN,2,4.7,21,6,1,1,0.99,5,2023_10073_7
Rich Hill,10073,2023-06-08,2023,CHW,CHC,4,4.7,24,3,2,1,0.99,13,2023_10073_8
Rich Hill,10073,2023-06-26,2023,CHW,PHI,0,4.0,18,4,0,0,1.01,18,2023_10073_9
Rich Hill,10073,2023-07-07,2023,CHW,OAK,1,4.7,20,4,2,0,1.0,11,2023_10073_10
Rich Hill,10073,2023-07-11,2023,CHW,SFG,0,3.3,13,1,1,1,0.99,4,2023_10073_11
Rich Hill,10073,2023-08-20,2023,CHW,NYY,2,3.0,10,4,0,0,0.99,30,2023_10073_12
Rich Hill,10073,2023-08-26,2023,CHW,LAA,2,4.0,15,3,0,0,0.99,6,2023_10073_13
Rich Hill,10073,2023-08-31,2023,CHW,TOR,1,3.7,16,4,0,1,0.99,5,2023_10073_14
Rich Hill,10073,2023-09-08,2023,CHW,LAD,0,3.7,16,5,3,1,0.99,8,2023_10073_15
Rich Hill,10073,2023-09-11,2023,CHW,WSN,3,3.0,17,2,0,0,1.01,3,2023_10073_16
Rich Hill,10073,2023-09-13,2023,CHW,ATL,0,3.0,10,3,0,1,0.99,2,2023_10073_17
Rich Hill,10073,2023-09-17,2023,CHW,KCR,2,5.0,23,4,2,1,0.99,4,2023_10073_18
Rich Hill,10073,2023-09-24,2023,CHW,LAA,2,3.3,15,2,0,0,0.99,7,2023_10073_19
Rich Hill,10073,2023-09-28,2023,CHW,TOR,1,5.3,24,8,0,0,1.0,4,2023_10073_20
Rich Hill,10073,2023-09-29,2023,CHW,DET,0,3.0,14,1,0,1,0.99,1,2023_10073_21
Mike Minor,10074,2023-04-13,2023,TOR,LAD,4,4.3,19,4,2,1,1.0,5,2023_10074_0
Mike Minor,10074,2023-04-20,2023,TOR,NYM,2,3.0,10,1,1,1,1.0,7,2023_10074_1
Mike Minor,10074,2023-05-03,2023,TOR,WSN,2,6.7,29,6,2,1,1.0,13,2023_10074_2
Mike Minor,10074,2023-05-07,2023,TOR,ARI,7,6.7,28,8,1,0,1.03,4,2023_10074_3
Mike Minor,10074,2023-05-13,2023,TOR,LAD,10,5.7,27,5,3,0,1.03,6,2023_10074_4
Mike Minor,10074,2023-06-10,2023,TOR,SFG,1,4.7,19,7,1,0,1.03,28,2023_10074_5
Mike Minor,10074,2023-06-12,2023,TOR,BOS,1,4.7,20,5,2,0,0.98,2,2023_10074_6
Mike Minor,10074,2023-07-02,2023,TOR,PHI,0,5.7,23,6,3,0,1.01,20,2023_10074_7
Mike Minor,10074,2023-07-06,2023,TOR,ARI,3,5.3,29,4,1,1,1.0,4,2023_10074_8
Mike Minor,10074,2023-07-23,2023,TOR,SEA,4,5.3,20,6,0,1,1.0,17,2023_10074_9
Mike Minor,10074,2023-07-29,2023,TOR,HOU,5,6.3,26,7,1,1,1.0,6,2023_10074_10
Mike Minor,10074,2023-08-07,2023,TOR,MIN,3,4.3,17,4,1,0,1.0,9,2023_10074_11
Mike Minor,10074,2023-08-14,2023,TOR,SDP,4,6.0,23,7,1,0,1.08,7,2023_10074_12
Mike Minor,10074,2023-08-21,2023,TOR,BOS,7,6.3,29,7,1,1,1.0,7,2023_10074_13
Mike Minor,10074,2023-09-01,2023,TOR,MIL,0,3.7,16,4,0,0,1.05,11,2023_10074_14
Mike Minor,10074,2023-09-03,2023,TOR,COL,2,4.0,14,5,0,0,0.92,2,2023_10074_15
Mike Minor,10074,2023-09-16,2023,TOR,MIN,2,5.0,19,5,1,0,1.0,13,2023_10074_16
Mike Minor,10074,2023-09-22,2023,TOR,PIT,1,5.3,19,6,1,1,1.0,6,2023_10074_17
Mike Minor,10074,2023-09-24,2023,TOR,NYM,2,5.7,23,6,2,1,1.0,2,2023_10074_18
Mike Minor,10074,2023-09-26,2023,TOR,ARI,5,5.0,23,7,1,0,1.03,2,2023_10074_19
Mike Minor,10074,2023-09-30,2023,TOR,COL,4,4.7,17,7,1,0,0.92,4,2023_10074_20
Dallas Keuchel,10075,2023-04-01,2023,TOR,BOS,15,6.3,25,6,2,1,1.0,5,2023_10075_0
Dallas Keuchel,10075,2023-04-09,2023,TOR,LAD,6,5.7,29,4,1,0,1.03,8,2023_10075_1
Dallas Keuchel,10075,2023-04-10,2023,TOR,SEA,12,9.0,36,11,3,0,1.04,1,2023_10075_2
Dallas Keuchel,10075,2023-04-17,2023,TOR,NYM,15,7.3,30,5,2,0,1.06,7,2023_10075_3
Dallas Keuchel,10075,2023-04-26,2023,TOR,BAL,7,5.0,18,4,2,1,1.0,9,2023_10075_4
Dallas Keuchel,10075,2023-05-04,2023,TOR,ARI,8,6.7,27,8,3,1,1.0,8,2023_10075_5
Dallas Keuchel,10075,2023-05-11,2023,TOR,PHI,11,6.0,22,8,3,0,1.01,7,2023_10075_6
Dallas Keuchel,10075,2023-05-13,2023,TOR,NYY,11,6.7,28,6,2,1,1.0,2,2023_10075_7
Dallas Keuchel,10075,2023-05-15,2023,TOR,MIL,7,5.7,25,4,1,0,1.05,2,2023_10075_8
Dallas Keuchel,10075,2023-05-18,2023,TOR,MIA,7,5.7,25,5,3,0,0.98,3,2023_10075_9
Dallas Keuchel,10075,2023-05-22,2023,TOR,NYM,4,5.7,22,5,2,0,1.06,4,2023_10075_10
Dallas Keuchel,10075,2023-05-28,2023,TOR,KCR,6,5.3,20,4,1,1,1.0,6,2023_10075_11
Dallas Keuchel,10075,2023-06-14,2023,TOR,SEA,6,7.3,32,10,3,1,1.0,17,2023_10075_12
Dallas Keuchel,10075,2023-06-16,2023,TOR,CIN,9,4.7,21,3,1,1,1.0,2,2023_10075_13
Dallas Keuchel,10075,2023-07-02,2023,TOR,PHI,7,3.3,13,3,0,0,1.01,16,2023_10075_14
Dallas Keuchel,10075,2023-07-04,2023,TOR,CIN,1,5.7,19,7,3,0,1.0,2,2023_10075_15
Dallas Keuchel,10075,2023-07-09,2023,TOR,COL,13,7.0,33,6,2,0,0.92,5,2023_10075_16
Dallas Keuchel,10075,2023-07-15,2023,TOR,OAK,11,5.7,26,6,1,1,1.0,6,2023_10075_17
Dallas Keuchel,10075,2023-08-01,2023,TOR,WSN,9,4.7,22,4,1,0,1.01,17,2023_10075_18
Dallas Keuchel,10075,2023-08-03,2023,TOR,CHW,6,5.0,18,4,1,1,1.0,2,2023_10075_19
Dallas Keuchel,10075,2023-08-12,2023,TOR,SEA,9,5.7,23,9,3,0,1.04,9,2023_10075_20
Dallas Keuchel,10075,2023-08-22,2023,TOR,NYM,9,5.0,21,3,0,1,1.0,10,2023_10075_21
Dallas Keuchel,10075,2023-08-26,2023,TOR,SFG,11,4.0,17,5,1,1,1.0,4,2023_10075_22
Dallas Keuchel,10075,2023-08-29,2023,TOR,KCR,5,7.0,32,10,2,0,0.96,3,2023_10075_23
Dallas Keuchel,10075,2023-09-08,2023,TOR,PHI,15,7.3,28,8,3,1,1.0,10,2023_10075_24
Dallas Keuchel,10075,2023-09-11,2023,TOR,STL,12,9.0,38,12,3,1,1.0,3,2023_10075_25
Dallas Keuchel,10075,2023-09-24,2023,TOR,CHC,6,6.3,29,8,2,1,1.0,13,2023_10075_26
Dallas Keuchel,10075,2023-09-30,2023,TOR,KCR,10,8.7,34,9,3,0,0.96,6,2023_10075_27
Zach Davies,10076,2023-03-29,2023,SFG,PHI,6,3.7,13,7,1,1,1.03,5,2023_10076_0
Zach Davies,10076,2023-04-03,2023,SFG,MIA,5,5.3,21,8,1,1,1.03,5,2023_10076_1
Zach Davies,10076,2023-04-07,2023,SFG,SDP,7,4.7,20,6,1,0,1.08,4,2023_10076_2
Zach Davies,10076,2023-04-21,2023,SFG,OAK,3,5.0,23,3,2,1,1.03,14,2023_10076_3
Zach Davies,10076,2023-04-27,2023,SFG,LAD,4,4.3,20,6,2,0,1.03,6,2023_10076_4
Zach Davies,10076,2023-05-08,2023,SFG,LAD,20,8.3,36,9,2,0,1.03,11,2023_10076_5
Zach Davies,10076,2023-05-10,2023,SFG,LAD,2,6.0,28,8,1,1,1.03,2,2023_10076_6
Zach Davies,10076,2023-05-11,2023,SFG,NYY,3,6.3,24,6,3,0,0.99,1,2023_10076_7
Zach Davies,10076,2023-05-12,2023,SFG,BOS,4,4.0,18,1,1,1,1.03,1,2023_10076_8
Zach Davies,10076,2023-05-31,2023,SFG,OAK,1,3.0,14,4,0,1,1.03,19,2023_10076_9
Zach Davies,10076,2023-06-03,2023,SFG,NYM,2,4.0,14,4,1,1,1.03,3,2023_10076_10
Zach Davies,10076,2023-06-22,2023,SFG,MIL,6,6.0,24,4,1,1,1.03,19,2023_10076_11
Zach Davies,10076,2023-06-26,2023,SFG,TEX,5,5.7,19,5,2,1,1.03,4,2023_10076_12
Zach Davies,10076,2023-06-27,2023,SFG,MIN,3,5.7,29,4,3,0,1.0,1,2023_10076_13
